line_id,order_id,order_date,order_timestamp,store_id,sku,quantity,product_style,product_category,product_size,product_list_price,line_total,parent_line_id
2I0000005210,2I01003739,"2018-07-13 00:00:00","2018-07-13 19:41:46",28,10716849,-1,195284,22,10½,125.00,-109.98,2I0000004969
3D0000024951,3D01019142,"2018-07-13 00:00:00","2018-07-13 20:34:03",33,11042944,-1,241777,22," 9",220.00,-149.98,3D0000023685
2I0000005216,2I01003745,"2018-07-13 00:00:00","2018-07-13 20:40:21",28,10737483,1,198128,22,10,168.00,149.98,NULL
2I0000005217,2I01003746,"2018-07-13 00:00:00","2018-07-13 21:08:57",28,11026473,1,239452,22," 8½",115.00,74.99,NULL
2I0000005218,2I01003746,"2018-07-13 00:00:00","2018-07-13 21:08:57",28,11036482,1,240804,22," 8",198.00,129.98,NULL
2I0000005224,2I01003750,"2018-07-14 00:00:00","2018-07-14 10:54:13",28,11027086,1,239566,22," 8",138.00,39.98,NULL
2I0000005230,2I01003754,"2018-07-14 00:00:00","2018-07-14 11:21:19",28,11027014,1,239556,22," 8",128.00,109.98,NULL
2I0000005231,2I01003754,"2018-07-14 00:00:00","2018-07-14 11:21:19",28,10955610,1,229934,22," 9",128.00,82.49,NULL
2I0000005237,2I01003758,"2018-07-14 00:00:00","2018-07-14 12:00:41",28,11036500,1,240806,22,10,198.00,129.98,NULL
2I0000005238,2I01003759,"2018-07-14 00:00:00","2018-07-14 12:16:42",28,11017210,1,238155,22," 9",75.00,27.74,NULL
2I0000005239,2I01003759,"2018-07-14 00:00:00","2018-07-14 12:16:42",28,11017261,1,238160,22," 8½",75.00,44.99,NULL
2I0000005240,2I01003759,"2018-07-14 00:00:00","2018-07-14 12:16:42",28,11017249,1,238159,22," 9",75.00,59.98,NULL
2F0000012526,2F01008668,"2018-07-14 00:00:00","2018-07-14 12:45:30",25,10872308,1,217759,22,11,75.00,59.98,NULL
2F0000012527,2F01008668,"2018-07-14 00:00:00","2018-07-14 12:45:30",25,11016430,1,238094,22,11,55.00,49.98,NULL
0F0000095127,0F01064486,"2018-07-14 00:00:00","2018-07-14 13:10:14",05,10830127,1,211737,22,11,100.00,59.99,NULL
0F0000095128,0F01064486,"2018-07-14 00:00:00","2018-07-14 13:10:14",05,10986724,1,234090,22,10,195.00,179.98,NULL
0F0000095129,0F01064486,"2018-07-14 00:00:00","2018-07-14 13:10:14",05,11021822,1,238807,22,10½,170.00,112.49,NULL
2F0000012549,2F01008676,"2018-07-14 00:00:00","2018-07-14 14:00:21",25,11020791,1,238647,22," 9",75.00,64.98,NULL
AF0000043944,AF01029719,"2018-07-14 00:00:00","2018-07-14 14:07:56",05,11026465,1,239449,22,11,150.00,89.99,NULL
3E0000026825,3E01018396,"2018-07-14 00:00:00","2018-07-14 14:12:27",34,11005217,1,236740,22,11,128.00,63.98,NULL
3E0000026826,3E01018396,"2018-07-14 00:00:00","2018-07-14 14:12:27",34,11026018,1,239391,22,10,95.00,35.24,NULL
2F0000012564,2F01008685,"2018-07-14 00:00:00","2018-07-14 14:47:06",25,11021813,1,238806,22,11½,170.00,112.49,NULL
2F0000012565,2F01008685,"2018-07-14 00:00:00","2018-07-14 14:47:06",25,10971298,1,232105,22,11,195.00,179.98,NULL
2F0000012572,2F01008689,"2018-07-14 00:00:00","2018-07-14 15:01:46",25,11020088,1,238509,22,10,100.00,79.98,NULL
2F0000012573,2F01008690,"2018-07-14 00:00:00","2018-07-14 15:07:26",25,11049632,1,242718,22,10,168.00,168.00,NULL
2F0000012574,2F01008690,"2018-07-14 00:00:00","2018-07-14 15:07:26",25,11036444,1,240799,22,10,198.00,97.49,NULL
2F0000012575,2F01008690,"2018-07-14 00:00:00","2018-07-14 15:07:26",25,11049737,1,242720,22,10,168.00,168.00,NULL
2I0000005277,2I01003787,"2018-07-14 00:00:00","2018-07-14 15:08:59",28,10832704,1,212076,22," 8",85.00,44.99,NULL
2I0000005278,2I01003787,"2018-07-14 00:00:00","2018-07-14 15:08:59",28,11022858,1,238972,22," 8",100.00,67.49,NULL
2I0000005280,2I01003787,"2018-07-14 00:00:00","2018-07-14 15:08:59",28,11027573,1,239639,22," 8",128.00,59.99,NULL
3E0000026862,3E01018413,"2018-07-14 00:00:00","2018-07-14 15:29:34",34,10919623,-1,224700,22,10,45.00,-45.00,3E0000026263
3E0000026863,3E01018413,"2018-07-14 00:00:00","2018-07-14 15:29:34",34,10919624,1,224700,22,11,45.00,45.00,NULL
0F0000095269,0F01064555,"2018-07-14 00:00:00","2018-07-14 15:33:40",05,11020973,1,238650,22," 7",195.00,149.98,NULL
2I0000005290,2I01003794,"2018-07-14 00:00:00","2018-07-14 15:45:09",28,11047554,1,242421,22,12,75.00,64.98,NULL
2I0000005291,2I01003794,"2018-07-14 00:00:00","2018-07-14 15:45:09",28,10932196,1,226498,22,13,45.00,26.24,NULL
3E0000026885,3E01018421,"2018-07-14 00:00:00","2018-07-14 16:05:54",34,11014345,1,237750,22," 9½",160.00,59.99,NULL
3E0000026886,3E01018421,"2018-07-14 00:00:00","2018-07-14 16:05:54",34,11039056,1,241092,22," 9",170.00,170.00,NULL
2I0000005298,2I01003799,"2018-07-14 00:00:00","2018-07-14 16:06:10",28,11036514,1,240808,22," 8",198.00,129.98,NULL
3E0000026888,3E01018423,"2018-07-14 00:00:00","2018-07-14 16:09:58",34,11023730,1,239078,22," 7½",160.00,144.98,NULL
3E0000026889,3E01018423,"2018-07-14 00:00:00","2018-07-14 16:09:58",34,11020183,1,237882,22," 7½",160.00,74.99,NULL
2F0000012595,2F01008704,"2018-07-14 00:00:00","2018-07-14 16:18:15",25,10973403,1,232414,22," 9½",150.00,129.98,NULL
2I0000005306,2I01003804,"2018-07-14 00:00:00","2018-07-14 16:25:05",28,11016428,1,238094,22,10,55.00,49.98,NULL
2I0000005309,2I01003805,"2018-07-14 00:00:00","2018-07-14 16:41:40",28,11022992,1,238987,22," 8",80.00,37.49,NULL
AF0000044065,AF01029801,"2018-07-14 00:00:00","2018-07-14 16:41:57",05,11056316,1,243552,22," 8",45.00,45.00,NULL
3E0000026916,3E01018437,"2018-07-14 00:00:00","2018-07-14 17:44:12",34,10976187,1,232725,22," 8",60.00,60.00,NULL
2I0000005345,2I01003826,"2018-07-14 00:00:00","2018-07-14 18:47:54",28,11014103,1,237729,22,10,140.00,52.49,NULL
3E0000026962,3E01018459,"2018-07-14 00:00:00","2018-07-14 20:49:54",34,11005312,1,236741,22," 9",128.00,47.99,NULL
AF0000044085,AF01029813,"2018-07-15 00:00:00","2018-07-15 10:26:35",05,11014180,1,237735,22," 9½",120.00,74.99,NULL
0F0000095382,0F01064609,"2018-07-15 00:00:00","2018-07-15 10:54:07",05,11014101,-1,237729,22," 9",140.00,-69.98,0F0000091096
0F0000095383,0F01064609,"2018-07-15 00:00:00","2018-07-15 10:54:07",05,11014088,-1,237728,22," 9",140.00,-69.98,0F0000091097
0F0000095384,0F01064609,"2018-07-15 00:00:00","2018-07-15 10:54:07",05,11023245,1,239007,22," 9",160.00,99.98,NULL
1B0000047644,1B01032203,"2018-07-15 00:00:00","2018-07-15 11:25:32",11,10818488,1,209912,22," 9",350.00,199.98,NULL
1B0000047645,1B01032203,"2018-07-15 00:00:00","2018-07-15 11:25:32",11,11023712,1,239075,22," 8½",150.00,101.24,NULL
3E0000027001,3E01018472,"2018-07-15 00:00:00","2018-07-15 11:38:39",34,11027111,1,239561,22,11,128.00,109.98,NULL
3E0000027002,3E01018472,"2018-07-15 00:00:00","2018-07-15 11:38:39",34,10981825,1,233481,22,11,128.00,82.49,NULL
3D0000025141,3D01019270,"2018-07-15 00:00:00","2018-07-15 11:53:38",33,11056318,1,243552,22,10,45.00,45.00,NULL
2F0000012667,2F01008740,"2018-07-15 00:00:00","2018-07-15 12:15:30",25,11020087,1,238509,22," 9",100.00,59.99,NULL
3E0000027020,3E01018482,"2018-07-15 00:00:00","2018-07-15 12:28:36",34,11027108,1,239561,22," 8",128.00,109.98,NULL
2I0000005385,2I01003850,"2018-07-15 00:00:00","2018-07-15 12:39:27",28,11020930,1,238663,22,11,195.00,134.99,NULL
3D0000025148,3D01019275,"2018-07-15 00:00:00","2018-07-15 12:43:48",33,11029367,1,239916,22,13,120.00,67.49,NULL
1B0000047667,1B01032218,"2018-07-15 00:00:00","2018-07-15 12:48:00",11,11020324,1,238570,22,13,50.00,29.99,NULL
0F0000095463,0F01064656,"2018-07-15 00:00:00","2018-07-15 13:12:06",05,10874918,1,218149,22," 8",100.00,100.00,NULL
AF0000044179,AF01029847,"2018-07-15 00:00:00","2018-07-15 13:25:44",05,10932194,1,226498,22," 9",45.00,34.98,NULL
2I0000005402,2I01003858,"2018-07-15 00:00:00","2018-07-15 13:35:11",28,11016606,1,238111,22," 9",130.00,89.98,NULL
2I0000005406,2I01003861,"2018-07-15 00:00:00","2018-07-15 13:55:56",28,10767391,1,202529,22,13,65.00,59.98,NULL
2I0000005408,2I01003863,"2018-07-15 00:00:00","2018-07-15 14:09:06",28,10966069,1,231229,22," 9½",95.00,95.00,NULL
AF0000044227,AF01029876,"2018-07-15 00:00:00","2018-07-15 14:54:45",05,11020319,1,238570,22," 8",50.00,39.98,NULL
3D0000025189,3D01019301,"2018-07-15 00:00:00","2018-07-15 15:01:11",33,11016758,1,238123,22,10½,140.00,99.98,NULL
2F0000012701,2F01008767,"2018-07-15 00:00:00","2018-07-15 15:04:02",25,11020929,1,238663,22,10,195.00,179.98,NULL
2I0000005421,2I01003874,"2018-07-15 00:00:00","2018-07-15 15:10:23",28,10976371,1,232749,22," 8",125.00,79.98,NULL
3D0000025201,3D01019307,"2018-07-15 00:00:00","2018-07-15 15:26:11",33,11020318,1,238570,22," 7",50.00,29.99,NULL
2F0000012705,2F01008770,"2018-07-15 00:00:00","2018-07-15 15:29:41",25,10497443,1,164119,22," 9",138.00,124.98,NULL
2F0000012716,2F01008774,"2018-07-15 00:00:00","2018-07-15 15:45:22",25,10997471,1,235644,22,10,195.00,179.98,NULL
2F0000012718,2F01008775,"2018-07-15 00:00:00","2018-07-15 15:47:30",25,11014464,1,237759,22," 9",42.00,42.00,NULL
2I0000005432,2I01003885,"2018-07-15 00:00:00","2018-07-15 16:02:00",28,11056326,1,243553,22,11,45.00,45.00,NULL
2I0000005433,2I01003885,"2018-07-15 00:00:00","2018-07-15 16:02:00",28,11014465,1,237759,22,10,42.00,42.00,NULL
2I0000005434,2I01003886,"2018-07-15 00:00:00","2018-07-15 16:02:50",28,11026788,1,239513,22," 9",158.00,46.98,NULL
AF0000044296,AF01029912,"2018-07-15 00:00:00","2018-07-15 16:04:48",05,11020316,1,238571,22,12,50.00,22.49,NULL
2I0000005435,2I01003887,"2018-07-15 00:00:00","2018-07-15 16:05:59",28,11014034,1,237724,22," 8",180.00,129.98,NULL
2I0000005436,2I01003888,"2018-07-15 00:00:00","2018-07-15 16:10:05",28,11023011,1,238988,22,11,80.00,37.49,NULL
2I0000005437,2I01003888,"2018-07-15 00:00:00","2018-07-15 16:10:05",28,10819829,1,210108,22,10,65.00,59.98,NULL
2F0000012729,2F01008779,"2018-07-15 00:00:00","2018-07-15 16:34:20",25,10700770,1,192880,22,12,168.00,149.98,NULL
2F0000012730,2F01008779,"2018-07-15 00:00:00","2018-07-15 16:34:20",25,10941117,1,227796,22,12,168.00,149.98,NULL
3D0000025230,3D01019323,"2018-07-15 00:00:00","2018-07-15 16:37:23",33,11014077,1,237727,22,10,170.00,52.49,NULL
3D0000025231,3D01019323,"2018-07-15 00:00:00","2018-07-15 16:37:23",33,11014075,1,237727,22," 9",170.00,52.49,NULL
2F0000012732,2F01008780,"2018-07-15 00:00:00","2018-07-15 16:42:55",25,10794342,1,206412,22," 9",140.00,140.00,NULL
2I0000005441,2I01003892,"2018-07-15 00:00:00","2018-07-15 16:50:36",28,11047553,1,242421,22,11,75.00,64.98,NULL
3D0000025243,3D01019329,"2018-07-15 00:00:00","2018-07-15 16:56:06",33,11014086,1,237728,22," 8",140.00,52.49,NULL
3E0000027106,3E01018529,"2018-07-15 00:00:00","2018-07-15 17:06:50",34,11027110,1,239561,22,10,128.00,109.98,NULL
2I0000005449,2I01003898,"2018-07-15 00:00:00","2018-07-15 17:33:22",28,11014463,1,237759,22," 8",42.00,42.00,NULL
3D0000025263,3D01019341,"2018-07-15 00:00:00","2018-07-15 17:37:53",33,10737484,1,198128,22,11,168.00,149.98,NULL
2I0000005452,2I01003899,"2018-07-15 00:00:00","2018-07-15 17:38:26",28,11036452,1,240800,22,10,198.00,149.98,NULL
2I0000005453,2I01003899,"2018-07-15 00:00:00","2018-07-15 17:38:26",28,10846670,1,213997,22,10½,85.00,48.74,NULL
2I0000005457,2I01003901,"2018-07-15 00:00:00","2018-07-15 17:52:56",28,10922152,1,225006,22,12,95.00,84.98,NULL
2I0000005458,2I01003901,"2018-07-15 00:00:00","2018-07-15 17:52:56",28,10825067,1,210863,22,12,100.00,59.99,NULL
0F0000095675,0F01064765,"2018-07-16 00:00:00","2018-07-16 10:22:08",05,10932191,1,226496,22,11,45.00,34.98,NULL
0F0000095692,0F01064770,"2018-07-16 00:00:00","2018-07-16 10:49:02",05,11014467,1,237759,22,12,42.00,42.00,NULL
0F0000095730,0F01064788,"2018-07-16 00:00:00","2018-07-16 11:35:04",05,11014191,1,237736,22," 8½",120.00,74.99,NULL
2I0000005478,2I01003906,"2018-07-16 00:00:00","2018-07-16 11:35:14",28,11014335,1,237749,22,11,160.00,99.98,NULL
0F0000095734,0F01064792,"2018-07-16 00:00:00","2018-07-16 11:52:31",05,11014891,1,237810,22," 8",255.00,199.98,NULL
3D0000025307,3D01019371,"2018-07-16 00:00:00","2018-07-16 11:59:31",33,10919625,1,224700,22,12,45.00,45.00,NULL
3D0000025309,3D01019373,"2018-07-16 00:00:00","2018-07-16 12:14:01",33,10832704,1,212076,22," 8",85.00,59.98,NULL
2I0000005479,2I01003907,"2018-07-16 00:00:00","2018-07-16 12:26:37",28,11026069,1,239398,22,10½,95.00,35.24,NULL
2I0000005480,2I01003907,"2018-07-16 00:00:00","2018-07-16 12:26:37",28,11020201,1,237883,22,11,160.00,99.98,NULL
1B0000047836,1B01032311,"2018-07-16 00:00:00","2018-07-16 12:36:25",11,11014464,1,237759,22," 9",42.00,42.00,NULL
2I0000005491,2I01003912,"2018-07-16 00:00:00","2018-07-16 13:05:13",28,11020315,1,238571,22,11,50.00,22.49,NULL
2I0000005492,2I01003912,"2018-07-16 00:00:00","2018-07-16 13:05:13",28,11016573,1,238113,22,12,130.00,49.98,NULL
2I0000005494,2I01003914,"2018-07-16 00:00:00","2018-07-16 13:15:05",28,11020290,1,237894,22," 8",60.00,54.98,NULL
2I0000005498,2I01003918,"2018-07-16 00:00:00","2018-07-16 14:04:39",28,10932186,1,226494,22," 9",45.00,39.98,NULL
BB0000016849,BB01011146,"2018-07-16 00:00:00","2018-07-16 14:43:22",11,11020175,1,238561,22,10,170.00,84.98,NULL
0F0000095867,0F01064863,"2018-07-16 00:00:00","2018-07-16 14:43:54",05,10971247,1,232099,22," 8",195.00,139.98,NULL
2I0000005512,2I01003925,"2018-07-16 00:00:00","2018-07-16 15:00:06",28,10895402,1,221060,22," 8",75.00,59.98,NULL
0F0000095878,0F01064870,"2018-07-16 00:00:00","2018-07-16 15:04:19",05,11016638,1,238103,22,12,90.00,79.98,NULL
2I0000005513,2I01003926,"2018-07-16 00:00:00","2018-07-16 15:06:40",28,10767383,1,202529,22," 9",65.00,59.98,NULL
3D0000025348,3D01019400,"2018-07-16 00:00:00","2018-07-16 15:45:29",33,10895412,1,221060,22,13,75.00,59.98,NULL
2I0000005520,2I01003930,"2018-07-16 00:00:00","2018-07-16 15:51:15",28,11027750,1,239656,22," 8",190.00,69.98,NULL
BB0000016852,BB01011149,"2018-07-16 00:00:00","2018-07-16 15:56:58",11,10980482,-1,233288,22," 9",160.00,-47.98,BB0000016554
BB0000016853,BB01011149,"2018-07-16 00:00:00","2018-07-16 15:56:58",11,11020320,-1,238570,22," 9",50.00,-29.99,BB0000016555
BB0000016857,BB01011149,"2018-07-16 00:00:00","2018-07-16 15:56:58",11,11020319,1,238570,22," 8",50.00,29.99,NULL
BB0000016858,BB01011149,"2018-07-16 00:00:00","2018-07-16 15:56:58",11,10980481,1,233288,22," 8",160.00,47.98,NULL
3D0000025359,3D01019406,"2018-07-16 00:00:00","2018-07-16 15:59:18",33,10895412,-1,221060,22,13,75.00,-59.98,3D0000025348
3D0000025361,3D01019407,"2018-07-16 00:00:00","2018-07-16 16:02:32",33,10895412,1,221060,22,13,75.00,44.99,NULL
0F0000095927,0F01064890,"2018-07-16 00:00:00","2018-07-16 16:09:38",05,11021945,1,238820,22," 8",65.00,37.49,NULL
2F0000012824,2F01008822,"2018-07-16 00:00:00","2018-07-16 16:51:30",25,11014088,1,237728,22," 9",140.00,52.49,NULL
2F0000012828,2F01008824,"2018-07-16 00:00:00","2018-07-16 17:15:44",25,11005316,1,236741,22,13,128.00,63.98,NULL
3D0000025379,3D01019421,"2018-07-16 00:00:00","2018-07-16 17:28:27",33,10874919,1,218149,22," 8½",100.00,100.00,NULL
0F0000095981,0F01064917,"2018-07-16 00:00:00","2018-07-16 17:32:17",05,10819827,1,210108,22," 9",65.00,44.99,NULL
3D0000025386,3D01019425,"2018-07-16 00:00:00","2018-07-16 18:16:02",33,10996553,1,235468,22," 7",130.00,74.99,NULL
3D0000025387,3D01019425,"2018-07-16 00:00:00","2018-07-16 18:16:02",33,10996567,1,235469,22," 7",130.00,74.99,NULL
2I0000005554,2I01003950,"2018-07-16 00:00:00","2018-07-16 19:46:56",28,11020314,1,238571,22,10,50.00,22.49,NULL
2I0000005555,2I01003950,"2018-07-16 00:00:00","2018-07-16 19:46:56",28,11021717,1,238789,22,11,55.00,37.49,NULL
2I0000005562,2I01003950,"2018-07-16 00:00:00","2018-07-16 19:46:56",28,11020312,1,238571,22," 8",50.00,22.49,NULL
2I0000005564,2I01003950,"2018-07-16 00:00:00","2018-07-16 19:46:56",28,11021715,1,238789,22," 9",55.00,37.49,NULL
2F0000012856,2F01008842,"2018-07-16 00:00:00","2018-07-16 21:06:31",25,11036515,1,240808,22," 9",198.00,129.98,NULL
2F0000012857,2F01008842,"2018-07-16 00:00:00","2018-07-16 21:06:31",25,10875777,1,218248,22," 9½",115.00,74.99,NULL
0F0000096100,0F01064975,"2018-07-16 00:00:00","2018-07-16 21:10:09",05,11014100,1,237729,22," 8½",140.00,52.49,NULL
3E0000027261,3E01018608,"2018-07-17 00:00:00","2018-07-17 11:31:26",34,11023759,1,239080,22,12,140.00,31.49,NULL
3E0000027262,3E01018608,"2018-07-17 00:00:00","2018-07-17 11:31:26",34,10888802,1,220231,22,12,128.00,49.98,NULL
3E0000027276,3E01018617,"2018-07-17 00:00:00","2018-07-17 12:36:59",34,10767387,1,202529,22,11,65.00,59.98,NULL
3E0000027286,3E01018623,"2018-07-17 00:00:00","2018-07-17 13:48:21",34,11026476,1,239452,22,10,115.00,99.98,NULL
3D0000025445,3D01019459,"2018-07-17 00:00:00","2018-07-17 13:49:15",33,11014142,1,237732,22,10,160.00,59.98,NULL
3D0000025450,3D01019464,"2018-07-17 00:00:00","2018-07-17 14:14:34",33,10919614,1,224699,22," 8",45.00,45.00,NULL
3E0000027288,3E01018625,"2018-07-17 00:00:00","2018-07-17 14:20:30",34,11026031,1,239392,22,11,95.00,46.98,NULL
3E0000027290,3E01018625,"2018-07-17 00:00:00","2018-07-17 14:20:30",34,11014466,1,237759,22,11,42.00,42.00,NULL
0F0000096286,0F01065074,"2018-07-17 00:00:00","2018-07-17 14:59:41",05,10944937,1,228267,22,10½,110.00,74.99,NULL
0F0000096287,0F01065074,"2018-07-17 00:00:00","2018-07-17 14:59:41",05,11036921,1,240829,22,11,140.00,140.00,NULL
3E0000027292,3E01018628,"2018-07-17 00:00:00","2018-07-17 15:07:19",34,10939300,-1,227520,22," 9",90.00,-69.98,3E0000025597
3E0000027293,3E01018628,"2018-07-17 00:00:00","2018-07-17 15:07:19",34,10939300,1,227520,22," 9",90.00,59.48,NULL
3E0000027295,3E01018630,"2018-07-17 00:00:00","2018-07-17 15:27:03",34,10767382,1,202529,22," 8½",65.00,59.98,NULL
0F0000096334,0F01065099,"2018-07-17 00:00:00","2018-07-17 16:21:08",05,11014465,1,237759,22,10,42.00,42.00,NULL
0F0000096337,0F01065101,"2018-07-17 00:00:00","2018-07-17 16:22:50",05,11021848,-1,238809,22,10½,170.00,-149.98,0F0000092854
0F0000096338,0F01065101,"2018-07-17 00:00:00","2018-07-17 16:22:50",05,11016497,1,238099,22,12,140.00,119.98,NULL
3E0000027313,3E01018639,"2018-07-17 00:00:00","2018-07-17 16:23:30",34,11020089,1,238509,22,11,100.00,59.99,NULL
0F0000096345,0F01065105,"2018-07-17 00:00:00","2018-07-17 16:36:11",05,10939282,1,227519,22,12,90.00,69.98,NULL
0F0000096368,0F01065112,"2018-07-17 00:00:00","2018-07-17 17:17:05",05,11032407,1,240320,22," 8",178.00,99.98,NULL
2I0000005605,2I01003983,"2018-07-17 00:00:00","2018-07-17 17:57:09",28,10888801,-1,220231,22,11,128.00,-99.98,2I0000002906
0F0000096396,0F01065132,"2018-07-17 00:00:00","2018-07-17 18:16:20",05,10966674,1,231299,22,11,110.00,99.98,NULL
3D0000025478,3D01019480,"2018-07-17 00:00:00","2018-07-17 18:25:34",33,10716852,1,195284,22,12,125.00,82.49,NULL
3D0000025480,3D01019481,"2018-07-17 00:00:00","2018-07-17 18:27:51",33,11020184,1,237882,22," 8",160.00,99.98,NULL
3D0000025481,3D01019481,"2018-07-17 00:00:00","2018-07-17 18:27:51",33,11020211,1,237884,22,10,170.00,63.74,NULL
0F0000096437,0F01065150,"2018-07-17 00:00:00","2018-07-17 19:19:00",05,11047551,1,242421,22," 9",75.00,64.98,NULL
0F0000096439,0F01065150,"2018-07-17 00:00:00","2018-07-17 19:19:00",05,11029281,1,239904,22," 8",128.00,89.98,NULL
AF0000044745,AF01030153,"2018-07-17 00:00:00","2018-07-17 19:22:26",05,11023249,1,239007,22,11,160.00,99.98,NULL
3D0000025491,3D01019491,"2018-07-17 00:00:00","2018-07-17 19:45:43",33,11021299,1,238707,22,10,200.00,179.98,NULL
3E0000027354,3E01018659,"2018-07-17 00:00:00","2018-07-17 20:00:15",34,11016480,1,238098,22,10,140.00,119.98,NULL
0F0000096462,0F01065163,"2018-07-17 00:00:00","2018-07-17 20:01:51",05,10825063,1,210863,22,10,100.00,79.98,NULL
0F0000096479,0F01065169,"2018-07-17 00:00:00","2018-07-17 20:15:02",05,11026438,1,239447,22,10½,150.00,129.98,NULL
3D0000025495,3D01019493,"2018-07-17 00:00:00","2018-07-17 20:19:59",33,11036494,1,240805,22,12,198.00,149.98,NULL
3D0000025496,3D01019494,"2018-07-17 00:00:00","2018-07-17 20:25:54",33,10794335,-1,206411,22," 9",150.00,-150.00,3D0000020836
0F0000096485,0F01065172,"2018-07-17 00:00:00","2018-07-17 20:27:21",05,11047551,-1,242421,22," 9",75.00,-64.98,0F0000096437
0F0000096487,0F01065172,"2018-07-17 00:00:00","2018-07-17 20:27:21",05,11029281,-1,239904,22," 8",128.00,-89.98,0F0000096439
0F0000096488,0F01065172,"2018-07-17 00:00:00","2018-07-17 20:27:21",05,11047551,1,242421,22," 9",75.00,64.98,NULL
0F0000096490,0F01065172,"2018-07-17 00:00:00","2018-07-17 20:27:21",05,11029281,1,239904,22," 8",128.00,89.98,NULL
0F0000096491,0F01065172,"2018-07-17 00:00:00","2018-07-17 20:27:21",05,10939299,1,227520,22," 8",90.00,52.49,NULL
AF0000044813,AF01030177,"2018-07-17 00:00:00","2018-07-17 20:28:40",05,11037005,1,240854,22,12,120.00,120.00,NULL
AF0000044814,AF01030177,"2018-07-17 00:00:00","2018-07-17 20:28:40",05,11016458,1,238096,22,12,120.00,82.49,NULL
0F0000096493,0F01065173,"2018-07-17 00:00:00","2018-07-17 20:34:19",05,11039084,1,241094,22," 9",140.00,140.00,NULL
0F0000096495,0F01065174,"2018-07-17 00:00:00","2018-07-17 20:37:20",05,10976188,1,232725,22," 9",60.00,60.00,NULL
0F0000096499,0F01065178,"2018-07-17 00:00:00","2018-07-17 20:45:35",05,11017212,1,238155,22,10,75.00,36.98,NULL
0F0000096500,0F01065179,"2018-07-17 00:00:00","2018-07-17 20:47:11",05,11016401,1,238092,22," 9½",130.00,64.98,NULL
0F0000096501,0F01065179,"2018-07-17 00:00:00","2018-07-17 20:47:11",05,10895410,1,221060,22,12,75.00,44.99,NULL
1B0000048303,1B01032557,"2018-07-18 00:00:00","2018-07-18 11:53:03",11,10830105,1,211735,22,10,150.00,129.98,NULL
1B0000048304,1B01032557,"2018-07-18 00:00:00","2018-07-18 11:53:03",11,11016482,1,238098,22,11,140.00,89.99,NULL
1B0000048305,1B01032557,"2018-07-18 00:00:00","2018-07-18 11:53:03",11,10924323,1,225275,22," 9",140.00,89.99,NULL
2I0000005634,2I01003998,"2018-07-18 00:00:00","2018-07-18 12:03:49",28,10919617,1,224699,22,11,45.00,45.00,NULL
1B0000048308,1B01032559,"2018-07-18 00:00:00","2018-07-18 12:04:51",11,10875780,1,218248,22,11,115.00,99.98,NULL
1B0000048314,1B01032561,"2018-07-18 00:00:00","2018-07-18 12:12:29",11,11020314,1,238571,22,10,50.00,22.49,NULL
2I0000005637,2I01004001,"2018-07-18 00:00:00","2018-07-18 12:24:43",28,11027751,1,239656,22," 9",190.00,69.98,NULL
3D0000025518,3D01019512,"2018-07-18 00:00:00","2018-07-18 12:46:27",33,10846678,1,213998,22," 8",85.00,64.98,NULL
3D0000025522,3D01019514,"2018-07-18 00:00:00","2018-07-18 13:06:52",33,11027126,1,239507,22,10,158.00,78.98,NULL
3D0000025530,3D01019520,"2018-07-18 00:00:00","2018-07-18 14:14:30",33,11027127,1,239507,22,11,158.00,78.98,NULL
2I0000005664,2I01004013,"2018-07-18 00:00:00","2018-07-18 14:21:09",28,11014465,1,237759,22,10,42.00,42.00,NULL
2I0000005666,2I01004014,"2018-07-18 00:00:00","2018-07-18 14:23:08",28,11020029,1,238502,22," 9",175.00,159.98,NULL
2I0000005667,2I01004014,"2018-07-18 00:00:00","2018-07-18 14:23:08",28,11014463,1,237759,22," 8",42.00,42.00,NULL
1B0000048376,1B01032590,"2018-07-18 00:00:00","2018-07-18 14:34:36",11,11020324,-1,238570,22,13,50.00,-29.99,1B0000047667
1B0000048378,1B01032590,"2018-07-18 00:00:00","2018-07-18 14:34:36",11,11020324,1,238570,22,13,50.00,39.98,NULL
2I0000005673,2I01004018,"2018-07-18 00:00:00","2018-07-18 14:59:30",28,11014104,1,237729,22,10½,140.00,52.49,NULL
2I0000005674,2I01004018,"2018-07-18 00:00:00","2018-07-18 14:59:30",28,11014345,1,237750,22," 9½",160.00,79.98,NULL
3D0000025542,3D01019529,"2018-07-18 00:00:00","2018-07-18 15:05:12",33,11014467,1,237759,22,12,42.00,42.00,NULL
BB0000016971,BB01011212,"2018-07-18 00:00:00","2018-07-18 15:17:59",11,10875368,1,218198,22," 8",65.00,59.98,NULL
BB0000016972,BB01011212,"2018-07-18 00:00:00","2018-07-18 15:17:59",11,10819825,1,210108,22," 8",65.00,44.99,NULL
2F0000013016,2F01008919,"2018-07-18 00:00:00","2018-07-18 15:21:32",25,11036482,1,240804,22," 8",198.00,129.98,NULL
AF0000044904,AF01030222,"2018-07-18 00:00:00","2018-07-18 15:43:34",05,11023763,1,239081,22," 8",140.00,31.49,NULL
AF0000044905,AF01030222,"2018-07-18 00:00:00","2018-07-18 15:43:34",05,11027086,1,239566,22," 8",138.00,29.99,NULL
1B0000048402,1B01032603,"2018-07-18 00:00:00","2018-07-18 15:44:14",11,10716848,1,195284,22,10,125.00,109.98,NULL
